# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 257         4.603       52.506      8.50        Wijk aan Zee
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# STN,YYYYMMDD,H,   RH
  257,20220926,   12,    1
  257,20220926,   13,    1
  257,20220926,   14,   -1
  257,20220926,   15,   13
  257,20220926,   16,   20
  257,20220926,   17,    7
  257,20220926,   18,    8
  257,20220926,   19,   21
  257,20220926,   20,   25
  257,20220926,   21,    1
  257,20220926,   22,    1
  257,20220926,   23,   -1
  257,20220926,   24,    0
  257,20220927,    1,    0
  257,20220927,    2,   -1
  257,20220927,    3,    1
  257,20220927,    4,    1
  257,20220927,    5,    1
  257,20220927,    6,   -1
  257,20220927,    7,   20
  257,20220927,    8,    9
  257,20220927,    9,   15
  257,20220927,   10,   14
  257,20220927,   11,   13
  257,20220927,   12,    7
  257,20220927,   13,    9
  257,20220927,   14,    0
  257,20220927,   15,    0
  257,20220927,   16,    4
  257,20220927,   17,    1
  257,20220927,   18,    2
  257,20220927,   19,    0
  257,20220927,   20,    4
  257,20220927,   21,   10
  257,20220927,   22,    3
  257,20220927,   23,    7
  257,20220927,   24,   12
  257,20220928,    1,    1
  257,20220928,    2,    6
  257,20220928,    3,    1
  257,20220928,    4,   -1
  257,20220928,    5,    6
  257,20220928,    6,    1
  257,20220928,    7,    1
  257,20220928,    8,    0
  257,20220928,    9,    0
  257,20220928,   10,    0
  257,20220928,   11,    0
  257,20220928,   12,    1
  257,20220928,   13,    0
  257,20220928,   14,    0
  257,20220928,   15,    0
  257,20220928,   16,    0
  257,20220928,   17,    2
  257,20220928,   18,    0
  257,20220928,   19,    0
  257,20220928,   20,    0
  257,20220928,   21,    0
  257,20220928,   22,    0
  257,20220928,   23,    0
  257,20220928,   24,    0
  257,20220929,    1,    0
  257,20220929,    2,    0
  257,20220929,    3,    0
  257,20220929,    4,    0
  257,20220929,    5,    0
  257,20220929,    6,    0
  257,20220929,    7,    0
  257,20220929,    8,    0
  257,20220929,    9,    0
  257,20220929,   10,    0
  257,20220929,   11,    0
  257,20220929,   12,    0
  257,20220929,   13,    0
  257,20220929,   14,    0
  257,20220929,   15,    0
  257,20220929,   16,    0
  257,20220929,   17,    0
  257,20220929,   18,    0
  257,20220929,   19,    0
  257,20220929,   20,    4
  257,20220929,   21,    1
  257,20220929,   22,    0
  257,20220929,   23,    0
  257,20220929,   24,    0
  257,20220930,    1,    0
  257,20220930,    2,    0
  257,20220930,    3,    0
  257,20220930,    4,    0
  257,20220930,    5,    0
  257,20220930,    6,    0
  257,20220930,    7,    0
  257,20220930,    8,    0
  257,20220930,    9,    0
  257,20220930,   10,    3
  257,20220930,   11,    0
  257,20220930,   12,    0
  257,20220930,   13,    0
  257,20220930,   14,    0
  257,20220930,   15,    0
  257,20220930,   16,    0
  257,20220930,   17,    0
  257,20220930,   18,    0
  257,20220930,   19,    0
  257,20220930,   20,    0
  257,20220930,   21,    2
  257,20220930,   22,   22
  257,20220930,   23,   26
  257,20220930,   24,   57
  257,20221001,    1,   16
  257,20221001,    2,   10
  257,20221001,    3,    8
  257,20221001,    4,    1
  257,20221001,    5,    0
  257,20221001,    6,    0
  257,20221001,    7,    0
  257,20221001,    8,    0
  257,20221001,    9,    0
  257,20221001,   10,    0
  257,20221001,   11,    0
  257,20221001,   12,    0
  257,20221001,   13,    0
  257,20221001,   14,    0
  257,20221001,   15,    0
  257,20221001,   16,    0
  257,20221001,   17,    0
  257,20221001,   18,    0
  257,20221001,   19,    0
  257,20221001,   20,    0
  257,20221001,   21,    0
  257,20221001,   22,   -1
  257,20221001,   23,    0
  257,20221001,   24,    0
  257,20221002,    1,    0
  257,20221002,    2,    0
  257,20221002,    3,    0
  257,20221002,    4,    0
  257,20221002,    5,    0
  257,20221002,    6,    0
  257,20221002,    7,    0
  257,20221002,    8,    0
  257,20221002,    9,    0
  257,20221002,   10,    0
  257,20221002,   11,    0
  257,20221002,   12,    0
  257,20221002,   13,    0
  257,20221002,   14,    0
  257,20221002,   15,    0
  257,20221002,   16,    0
  257,20221002,   17,    0
  257,20221002,   18,    0
  257,20221002,   19,    0
  257,20221002,   20,    0
  257,20221002,   21,    0
  257,20221002,   22,    0
  257,20221002,   23,    0
  257,20221002,   24,    0
  257,20221003,    1,    0
  257,20221003,    2,    0
  257,20221003,    3,    0
  257,20221003,    4,    0
  257,20221003,    5,    0
  257,20221003,    6,    0
  257,20221003,    7,    0
  257,20221003,    8,    0
  257,20221003,    9,    0
  257,20221003,   10,    0
  257,20221003,   11,    0
  257,20221003,   12,    0
  257,20221003,   13,    0
  257,20221003,   14,    0
  257,20221003,   15,    0
  257,20221003,   16,    0
  257,20221003,   17,    0
  257,20221003,   18,    0
  257,20221003,   19,    0
  257,20221003,   20,    0
  257,20221003,   21,    0
  257,20221003,   22,    0
  257,20221003,   23,    0
  257,20221003,   24,    0
  257,20221004,    1,    0
  257,20221004,    2,    0
  257,20221004,    3,    0
  257,20221004,    4,    0
  257,20221004,    5,    0
  257,20221004,    6,    0
  257,20221004,    7,    0
  257,20221004,    8,    0
  257,20221004,    9,    0
  257,20221004,   10,    0
  257,20221004,   11,    0
  257,20221004,   12,    0
  257,20221004,   13,    0
  257,20221004,   14,    0
  257,20221004,   15,    0
  257,20221004,   16,    0
  257,20221004,   17,    0
  257,20221004,   18,    0
  257,20221004,   19,    0
  257,20221004,   20,    0
  257,20221004,   21,    0
  257,20221004,   22,    0
  257,20221004,   23,    0
  257,20221004,   24,    0
  257,20221005,    1,    0
  257,20221005,    2,    0
  257,20221005,    3,    0
  257,20221005,    4,    0
  257,20221005,    5,    0
  257,20221005,    6,    0
  257,20221005,    7,    0
  257,20221005,    8,    0
  257,20221005,    9,    0
  257,20221005,   10,    0
  257,20221005,   11,    0
  257,20221005,   12,    0
  257,20221005,   13,    0
  257,20221005,   14,    0
  257,20221005,   15,    0
  257,20221005,   16,    0
  257,20221005,   17,    0
  257,20221005,   18,   -1
  257,20221005,   19,   22
  257,20221005,   20,    0
  257,20221005,   21,    0
  257,20221005,   22,   -1
  257,20221005,   23,    0
  257,20221005,   24,    0
  257,20221006,    1,    0
  257,20221006,    2,    0
  257,20221006,    3,    0
  257,20221006,    4,    0
  257,20221006,    5,    0
  257,20221006,    6,    0
  257,20221006,    7,    0
  257,20221006,    8,    0
  257,20221006,    9,    0
  257,20221006,   10,    0
  257,20221006,   11,    0
  257,20221006,   12,    0
  257,20221006,   13,    0
  257,20221006,   14,    0
  257,20221006,   15,    0
  257,20221006,   16,    0
  257,20221006,   17,    0
  257,20221006,   18,    0
  257,20221006,   19,    0
  257,20221006,   20,    0
  257,20221006,   21,    0
  257,20221006,   22,    0
  257,20221006,   23,    0
  257,20221006,   24,    0
  257,20221007,    1,    0
  257,20221007,    2,    0
  257,20221007,    3,    0
  257,20221007,    4,    0
  257,20221007,    5,    0
  257,20221007,    6,    0
  257,20221007,    7,    0
  257,20221007,    8,    0
  257,20221007,    9,    0
  257,20221007,   10,    0
  257,20221007,   11,    0
  257,20221007,   12,    0
  257,20221007,   13,    0
  257,20221007,   14,    0
  257,20221007,   15,    0
  257,20221007,   16,    0
  257,20221007,   17,    0
  257,20221007,   18,    0
  257,20221007,   19,    0
  257,20221007,   20,    0
  257,20221007,   21,    0
  257,20221007,   22,    2
  257,20221007,   23,   11
  257,20221007,   24,    1
  257,20221008,    1,    0
  257,20221008,    2,    0
  257,20221008,    3,    0
  257,20221008,    4,    0
  257,20221008,    5,    0
  257,20221008,    6,    0
  257,20221008,    7,    0
  257,20221008,    8,    0
  257,20221008,    9,    0
  257,20221008,   10,    0
  257,20221008,   11,    0
  257,20221008,   12,    0
  257,20221008,   13,    0
  257,20221008,   14,    2
  257,20221008,   15,    0
  257,20221008,   16,    0
  257,20221008,   17,    0
  257,20221008,   18,    0
  257,20221008,   19,    0
  257,20221008,   20,    0
  257,20221008,   21,    0
  257,20221008,   22,    0
  257,20221008,   23,    0
  257,20221008,   24,    0
  257,20221009,    1,    0
  257,20221009,    2,    0
  257,20221009,    3,    0
  257,20221009,    4,    0
  257,20221009,    5,    0
  257,20221009,    6,    0
  257,20221009,    7,    0
  257,20221009,    8,    0
  257,20221009,    9,    0
  257,20221009,   10,    0
  257,20221009,   11,    0
  257,20221009,   12,    0
  257,20221009,   13,    0
  257,20221009,   14,    0
  257,20221009,   15,    0
  257,20221009,   16,    0
  257,20221009,   17,    0
  257,20221009,   18,    0
  257,20221009,   19,    0
  257,20221009,   20,    0
  257,20221009,   21,    0
  257,20221009,   22,    0
  257,20221009,   23,    0
  257,20221009,   24,    0
  257,20221010,    1,    0
  257,20221010,    2,    0
  257,20221010,    3,    0
  257,20221010,    4,    0
  257,20221010,    5,    0
  257,20221010,    6,    0
  257,20221010,    7,    0
  257,20221010,    8,    0
  257,20221010,    9,    0
  257,20221010,   10,    0
  257,20221010,   11,    6
  257,20221010,   12,    5
  257,20221010,   13,    6
  257,20221010,   14,   -1
  257,20221010,   15,    0
  257,20221010,   16,    0
  257,20221010,   17,    0
  257,20221010,   18,    0
  257,20221010,   19,    0
  257,20221010,   20,    0
  257,20221010,   21,    0
  257,20221010,   22,    0
  257,20221010,   23,    0
  257,20221010,   24,    0
  257,20221011,    1,    0
  257,20221011,    2,    0
  257,20221011,    3,    0
  257,20221011,    4,    0
  257,20221011,    5,    0
  257,20221011,    6,    0
  257,20221011,    7,    0
  257,20221011,    8,    0
  257,20221011,    9,    0
  257,20221011,   10,    0
  257,20221011,   11,    0
  257,20221011,   12,    0
  257,20221011,   13,    0
  257,20221011,   14,    0
  257,20221011,   15,    0
  257,20221011,   16,    0
  257,20221011,   17,    0
  257,20221011,   18,    0
  257,20221011,   19,    0
  257,20221011,   20,    0
  257,20221011,   21,    0
  257,20221011,   22,    0
  257,20221011,   23,    0
  257,20221011,   24,    0
  257,20221012,    1,    0
  257,20221012,    2,    0
  257,20221012,    3,    0
  257,20221012,    4,    0
  257,20221012,    5,    0
  257,20221012,    6,    0
  257,20221012,    7,    0
  257,20221012,    8,    0
  257,20221012,    9,    0
  257,20221012,   10,    0
  257,20221012,   11,    0
  257,20221012,   12,    0
  257,20221012,   13,    0
  257,20221012,   14,    0
  257,20221012,   15,    0
  257,20221012,   16,    0
  257,20221012,   17,    0
  257,20221012,   18,    0
  257,20221012,   19,    0
  257,20221012,   20,    0
  257,20221012,   21,    0
  257,20221012,   22,    5
  257,20221012,   23,    1
  257,20221012,   24,    1
  257,20221013,    1,    2
  257,20221013,    2,    5
  257,20221013,    3,    1
  257,20221013,    4,    8
  257,20221013,    5,    9
  257,20221013,    6,   23
  257,20221013,    7,    0
  257,20221013,    8,    2
  257,20221013,    9,    9
  257,20221013,   10,    3
  257,20221013,   11,    1
  257,20221013,   12,    0
  257,20221013,   13,   -1
  257,20221013,   14,    6
  257,20221013,   15,   -1
  257,20221013,   16,    0
  257,20221013,   17,    0
  257,20221013,   18,    0
  257,20221013,   19,    0
  257,20221013,   20,    0
  257,20221013,   21,    1
  257,20221013,   22,    1
  257,20221013,   23,    0
  257,20221013,   24,    0
  257,20221014,    1,    0
  257,20221014,    2,    0
  257,20221014,    3,    0
  257,20221014,    4,    0
  257,20221014,    5,    4
  257,20221014,    6,    1
  257,20221014,    7,    3
  257,20221014,    8,    2
  257,20221014,    9,    2
  257,20221014,   10,    3
  257,20221014,   11,    4
  257,20221014,   12,    1
  257,20221014,   13,    0
  257,20221014,   14,    0
  257,20221014,   15,    0
  257,20221014,   16,    0
  257,20221014,   17,    0
  257,20221014,   18,    0
  257,20221014,   19,    0
  257,20221014,   20,    0
  257,20221014,   21,    0
  257,20221014,   22,    0
  257,20221014,   23,    0
  257,20221014,   24,    5
  257,20221015,    1,   -1
  257,20221015,    2,   26
  257,20221015,    3,    1
  257,20221015,    4,    0
  257,20221015,    5,    0
  257,20221015,    6,    0
  257,20221015,    7,    0
  257,20221015,    8,    0
  257,20221015,    9,    0
  257,20221015,   10,    0
  257,20221015,   11,    0
  257,20221015,   12,    1
  257,20221015,   13,    1
  257,20221015,   14,    0
  257,20221015,   15,    0
  257,20221015,   16,    0
  257,20221015,   17,    0
  257,20221015,   18,    0
  257,20221015,   19,    0
  257,20221015,   20,    0
  257,20221015,   21,    0
  257,20221015,   22,    0
  257,20221015,   23,    0
  257,20221015,   24,    0
  257,20221016,    1,    0
  257,20221016,    2,    0
  257,20221016,    3,    0
  257,20221016,    4,    1
  257,20221016,    5,    3
  257,20221016,    6,    0
  257,20221016,    7,    0
  257,20221016,    8,    0
  257,20221016,    9,    0
  257,20221016,   10,    0
  257,20221016,   11,    0
  257,20221016,   12,    0
  257,20221016,   13,    0
  257,20221016,   14,    0
  257,20221016,   15,    0
  257,20221016,   16,    0
  257,20221016,   17,    0
  257,20221016,   18,    0
  257,20221016,   19,    0
  257,20221016,   20,    0
  257,20221016,   21,    0
  257,20221016,   22,    0
  257,20221016,   23,    0
  257,20221016,   24,    0
  257,20221017,    1,    0
  257,20221017,    2,    0
  257,20221017,    3,    0
  257,20221017,    4,    0
  257,20221017,    5,    0
  257,20221017,    6,    0
  257,20221017,    7,    0
  257,20221017,    8,   -1
  257,20221017,    9,   19
  257,20221017,   10,    8
  257,20221017,   11,    1
  257,20221017,   12,    0
  257,20221017,   13,    0
  257,20221017,   14,    0
  257,20221017,   15,    0
  257,20221017,   16,    0
  257,20221017,   17,    0
  257,20221017,   18,    0
  257,20221017,   19,    0
  257,20221017,   20,    0
  257,20221017,   21,    0
  257,20221017,   22,    0
  257,20221017,   23,    0
  257,20221017,   24,    0
  257,20221018,    1,    0
  257,20221018,    2,    0
  257,20221018,    3,    0
  257,20221018,    4,    0
  257,20221018,    5,    0
  257,20221018,    6,    0
  257,20221018,    7,    0
  257,20221018,    8,    0
  257,20221018,    9,    0
  257,20221018,   10,    0
  257,20221018,   11,    0
  257,20221018,   12,    0
  257,20221018,   13,    0
  257,20221018,   14,    0
  257,20221018,   15,    0
  257,20221018,   16,    0
  257,20221018,   17,    0
  257,20221018,   18,    0
  257,20221018,   19,    0
  257,20221018,   20,    0
  257,20221018,   21,    0
  257,20221018,   22,    0
  257,20221018,   23,    0
  257,20221018,   24,    0
  257,20221019,    1,    0
  257,20221019,    2,    0
  257,20221019,    3,    0
  257,20221019,    4,    0
  257,20221019,    5,    0
  257,20221019,    6,    0
  257,20221019,    7,    0
  257,20221019,    8,    0
  257,20221019,    9,    0
  257,20221019,   10,    0
  257,20221019,   11,    0
  257,20221019,   12,    0
  257,20221019,   13,    0
  257,20221019,   14,    0
  257,20221019,   15,    0
  257,20221019,   16,    0
  257,20221019,   17,    0
  257,20221019,   18,    0
  257,20221019,   19,    0
  257,20221019,   20,    0
  257,20221019,   21,    0
  257,20221019,   22,    0
  257,20221019,   23,    0
  257,20221019,   24,    0
  257,20221020,    1,    0
  257,20221020,    2,    0
  257,20221020,    3,    0
  257,20221020,    4,    0
  257,20221020,    5,    0
  257,20221020,    6,    0
  257,20221020,    7,    0
  257,20221020,    8,    0
  257,20221020,    9,    0
  257,20221020,   10,    0
  257,20221020,   11,    0
  257,20221020,   12,    1
  257,20221020,   13,    9
  257,20221020,   14,   -1
  257,20221020,   15,    0
  257,20221020,   16,    0
  257,20221020,   17,    0
  257,20221020,   18,    0
  257,20221020,   19,    0
  257,20221020,   20,    0
  257,20221020,   21,    0
  257,20221020,   22,    0
  257,20221020,   23,    0
  257,20221020,   24,    0
  257,20221021,    1,    0
  257,20221021,    2,    0
  257,20221021,    3,    0
  257,20221021,    4,    0
  257,20221021,    5,    0
  257,20221021,    6,    0
  257,20221021,    7,    0
  257,20221021,    8,    0
  257,20221021,    9,    0
  257,20221021,   10,    0
  257,20221021,   11,    0
  257,20221021,   12,    0
  257,20221021,   13,    0
  257,20221021,   14,    0
  257,20221021,   15,    0
  257,20221021,   16,    0
  257,20221021,   17,    0
  257,20221021,   18,    0
  257,20221021,   19,    0
  257,20221021,   20,    0
  257,20221021,   21,    0
  257,20221021,   22,    0
  257,20221021,   23,    0
  257,20221021,   24,    0
  257,20221022,    1,    0
  257,20221022,    2,    0
  257,20221022,    3,    0
  257,20221022,    4,    0
  257,20221022,    5,    0
  257,20221022,    6,    0
  257,20221022,    7,    0
  257,20221022,    8,    0
  257,20221022,    9,   -1
  257,20221022,   10,    6
  257,20221022,   11,    5
  257,20221022,   12,    0
  257,20221022,   13,    0
  257,20221022,   14,    0
  257,20221022,   15,    0
  257,20221022,   16,    0
  257,20221022,   17,    0
  257,20221022,   18,    0
  257,20221022,   19,    0
  257,20221022,   20,    0
  257,20221022,   21,    0
  257,20221022,   22,    0
  257,20221022,   23,    0
  257,20221022,   24,    0
  257,20221023,    1,    0
  257,20221023,    2,    0
